Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Kauê Cachuba De Abreu;476130;Nº Da Autorização/Licença Sisbio: 25207, Projeto: Projeto Predação - Programa Detetives Da Pasiagem;04/12/2011;05/12/2011 a 16/01/2012;04/05/2014;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Entorno Do Parque Estadual Do Ivinhema - Ms;Brasil;PR;Porto Rico;Espécie não Sensível;-22.7825;-53.3;Coordenada de referência da área amostrada;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476725;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;29/10/2011;30/10/2011 a 30/10/2011;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.951199;-56.301433;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476726;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;31/10/2011;01/11/2011 a 01/11/2011;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.966652;-56.273758;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476727;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;03/04/2012;04/04/2012 a 04/04/2012;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.92732;-56.25115;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476728;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;03/06/2012;04/06/2012 a 04/06/2012;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.95379;-56.294623;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476729;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;13/04/2013;14/04/2013 a 14/04/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.941354;-56.265319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476730;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;15/04/2013;16/04/2013 a 16/04/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.938549;-56.308687;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476731;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;17/10/2013;18/10/2013 a 18/10/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.953729;-56.294812;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476732;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;20/10/2013;21/10/2013 a 21/10/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.955887;-56.238106;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476733;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;26/10/2013;27/10/2013 a 27/10/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.921179;-56.278733;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;476734;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;26/10/2013;27/10/2013 a 27/10/2013;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-20.002052;-56.3175;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Sandra Maria Cintra Cavalcanti;527156;Nº Da Autorização/Licença Sisbio: 16583, Projeto: Ecologia E Conservacao Da Onca-Pintada No Pantanal Matogrossense;14/09/2008;15/09/2008 a 12/12/2008;14/08/2014;Panthera onca;Onça-pintada;Panthera onca;species;4;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Fazendas São Bento E Porto Jofre;Brasil;MT;Pocone;Espécie não Sensível;-17.357686;-56.701694;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Francisco De Paula Severo Da Costa Neto;525401;Nº Da Autorização/Licença Sisbio: 39507, Projeto: Recuperação De Material Biológico Em Rodovias De Mato Grosso Do Sul;04/09/2013;05/09/2013 a 05/09/2013;19/08/2014;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Estrada;Brasil;MS;Corumba;Espécie não Sensível;-19.659722;-57.019722;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Peter Gransden Crawshaw Junior;502566;Nº Da Autorização/Licença Sisbio: 29317, Projeto: Ecologia De Felinos Em Mata Atlântica Costeira;22/03/2013;23/03/2013 a 23/03/2013;19/08/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Estadual Da Serra Do Mar;Brasil;SP;Sao Luis Do Paraitinga;Espécie não Sensível;-23.293056;-45.154722;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Peter Gransden Crawshaw Junior;502567;Nº Da Autorização/Licença Sisbio: 29317, Projeto: Ecologia De Felinos Em Mata Atlântica Costeira;15/10/2012;16/10/2012 a 16/10/2012;19/08/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Estadual Da Serra Do Mar;Brasil;SP;Sao Luis Do Paraitinga;Espécie não Sensível;-23.296667;-45.1425;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;484302;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;08/01/2013;09/01/2013 a 09/01/2013;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.552712;-54.338379;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Daniela Pedrassani;426493;Nº Da Autorização/Licença Sisbio: 36972, Projeto: Detecção De Endoparasitas Em Animais De Zoológicos Em Santa Catarina;19/09/2012;20/09/2012 a 29/09/2012;27/10/2014;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Zoológico De Brusque;Brasil;SC;Brusque;Espécie não Sensível;-27.0946;-48.919931;Coordenada aproximada;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marina Xavier Da Silva;419836;Nº Da Autorização/Licença Sisbio: 38006, Projeto: Manejo E Conservação De Onça Pintada No Parque Nacional Do Iguaçu E Entorno: Caracterização Da População E Monitoramento De Tendências;02/02/2013;03/02/2013 a 03/02/2013;09/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.651358;-54.440942;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Daniel Santana Lorenzo Raíces;420545;Nº Da Autorização/Licença Sisbio: 25679, Projeto: Inventário E Monitoramento De Quirópteros E Mamíferos De Médio E Grande Porte Da Rebio Gurupi.;31/01/2011;01/02/2011 a 01/05/2011;07/01/2016;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Centro Novo Do Maranhao;Espécie não Sensível;-4.0E8;-46.833333;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Daniel Santana Lorenzo Raíces;420546;Nº Da Autorização/Licença Sisbio: 25679, Projeto: Inventário E Monitoramento De Quirópteros E Mamíferos De Médio E Grande Porte Da Rebio Gurupi.;31/01/2011;01/02/2011 a 01/05/2011;07/01/2016;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Centro Novo Do Maranhao;Espécie não Sensível;-3.75;-46.75;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Isai Jorge  De Castro;533482;Nº Da Autorização/Licença Sisbio: 36840, Projeto: Inventário De Pequenos Mamíferos Não Voadores E Mamíferos De Médio E Grande Porte Na Reserva Extrativista (Resex) Do Rio Cajarí;13/09/2013;14/09/2013 a 14/09/2013;27/07/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Extrativista Rio Cajari;Brasil;AP;Sem Informações;Espécie não Sensível;-0.584278;-52.277833;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Isai Jorge  De Castro;533486;Nº Da Autorização/Licença Sisbio: 36840, Projeto: Inventário De Pequenos Mamíferos Não Voadores E Mamíferos De Médio E Grande Porte Na Reserva Extrativista (Resex) Do Rio Cajarí;15/09/2013;16/09/2013 a 16/09/2013;27/07/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Extrativista Rio Cajari;Brasil;AP;Sem Informações;Espécie não Sensível;-0.604608;-52.370306;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Patrick Ricardo De Lázari;791263;Nº Da Autorização/Licença Sisbio: 45794, Projeto: Uso De Tocas De Tatus (Xenarthra: Dasypodidae) Por Outros Vertebrados Na Estação Ecológica Serra Das Araras ? Mato Grosso;23/02/2015;24/02/2015 a 13/05/2015;21/10/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Estação Ecológica Da Serra Das Araras;Brasil;MT;Sem Informações;Espécie não Sensível;-15.652803;-57.214569;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;737329;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;14/06/2014;15/06/2014 a 15/06/2014;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.957682;-56.236646;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;737331;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;18/04/2015;19/04/2015 a 19/04/2015;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.949948;-56.302897;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rogerio Cunha De Paula;737332;Nº Da Autorização/Licença Sisbio: 30053, Projeto: Avaliação Da Tolerância Da Onça-Pintada (Panthera Onca) À Presença Humana: Viabilidade De Turismo De Observação Com Grandes Felinos;23/04/2015;24/04/2015 a 24/04/2015;05/05/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refugio Ecologico Caiman;Brasil;MS;Miranda;Espécie não Sensível;-19.946486;-56.26445;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311023;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;31/12/2007;01/01/2008 a 01/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311024;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;01/01/2008;02/01/2008 a 02/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311025;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;02/01/2008;03/01/2008 a 03/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311026;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;03/01/2008;04/01/2008 a 04/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311027;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;04/01/2008;05/01/2008 a 05/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311028;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;05/01/2008;06/01/2008 a 06/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311029;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;06/01/2008;07/01/2008 a 07/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311030;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;07/01/2008;08/01/2008 a 08/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311031;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;08/01/2008;09/01/2008 a 09/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311032;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;09/01/2008;10/01/2008 a 10/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Cesar Cascelli De Azevedo;311033;Nº Da Autorização/Licença Sisbio: 10608, Projeto: Fatores Predisponentes À Predação De Gado Por Onças-Pintadas (Panthera Onca) E Onças-Pardas (Puma Concolor) Na Região Do Pantanal Do Mato Grosso Do Sul, Brasil.;10/01/2008;11/01/2008 a 11/01/2008;26/09/2014;Panthera onca;Onça-pintada;Panthera onca;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Ao Longo Da Estrada Parque Pantaneira;Brasil;MS;Corumba;Espécie não Sensível;-19.48;-57.013611;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
